#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  80 336
# Band-Index    1
   0.91364    -19.420117
   0.89287    -19.420126
   0.87211    -19.420136
   0.85135    -19.420146
   0.83058    -19.420157
   0.80982    -19.420159
   0.78906    -19.420153
   0.76829    -19.420153
   0.76829    -19.420153
   0.74862    -19.420150
   0.72895    -19.420146
   0.70927    -19.420135
   0.68960    -19.420130
   0.66993    -19.420122
   0.65025    -19.420136
   0.63058    -19.420133
   0.61091    -19.420130
   0.59123    -19.420121
   0.57156    -19.420115
   0.55189    -19.420119
   0.53221    -19.420119
   0.51254    -19.420115
   0.49287    -19.420120
   0.47319    -19.420116
   0.45352    -19.420122
   0.43385    -19.420115
   0.41417    -19.420117
   0.39450    -19.420109
   0.39450    -19.420109
   0.37374    -19.420118
   0.35297    -19.420115
   0.33221    -19.420116
   0.31145    -19.420098
   0.29068    -19.420081
   0.26992    -19.420066
   0.24916    -19.420040
   0.22840    -19.420020
   0.20763    -19.419995
   0.18687    -19.419976
   0.16611    -19.419944
   0.14534    -19.419928
   0.12458    -19.419906
   0.10382    -19.419891
   0.08305    -19.419863
   0.06229    -19.419862
   0.04153    -19.419872
   0.02076    -19.419873
   0.00000    -19.419885
 
 
# Band-Index    9
   0.00000    -16.507287
   0.02076    -16.507283
   0.04153    -16.507267
   0.06229    -16.507239
   0.08305    -16.507202
   0.10382    -16.507159
   0.12458    -16.507109
   0.14534    -16.507052
   0.16611    -16.506990
   0.18687    -16.506927
   0.20763    -16.506862
   0.22840    -16.506798
   0.24916    -16.506734
   0.26992    -16.506679
   0.29068    -16.506627
   0.31145    -16.506583
   0.33221    -16.506548
   0.35297    -16.506521
   0.37374    -16.506505
   0.39450    -16.506499
   0.39450    -16.506499
   0.41417    -16.506440
   0.43385    -16.506265
   0.45352    -16.505976
   0.47319    -16.505576
   0.49287    -16.505065
   0.51254    -16.504453
   0.53221    -16.503749
   0.55189    -16.502959
   0.57156    -16.502092
   0.59123    -16.501156
   0.61091    -16.500162
   0.63058    -16.499120
   0.65025    -16.498035
   0.66993    -16.496923
   0.68960    -16.495796
   0.70927    -16.494663
   0.72895    -16.493530
   0.74862    -16.492410
   0.76829    -16.491312
   0.76829    -16.491312
   0.78906    -16.491314
   0.80982    -16.491323
   0.83058    -16.491337
   0.85135    -16.491357
   0.87211    -16.491379
   0.89287    -16.491408
   0.91364    -16.491441
   0.93440    -16.491474
   0.95516    -16.491512
   0.97593    -16.491546
   0.99669    -16.491583
   1.01745    -16.491615
   1.03822    -16.491648
   1.05898    -16.491675
   1.07974    -16.491698
   1.10051    -16.491717
   1.12127    -16.491730
   1.14203    -16.491740
   1.16280    -16.491741
   1.16280    -16.491741
   1.18247    -16.492854
   1.20214    -16.493993
   1.22182    -16.495145
   1.24149    -16.496304
   1.26116    -16.497457
   1.28084    -16.498591
   1.30051    -16.499698
   1.32018    -16.500769
   1.33986    -16.501790
   1.35953    -16.502749
   1.37920    -16.503639
   1.39888    -16.504454
   1.41855    -16.505178
   1.43822    -16.505809
   1.45790    -16.506330
   1.47757    -16.506745
   1.49724    -16.507044
   1.51692    -16.507227
   1.53659    -16.507287
 
 
# Band-Index   10
   1.53659    -16.507225
   1.51692    -16.507165
   1.49724    -16.506982
   1.47757    -16.506683
   1.45790    -16.506268
   1.43822    -16.505746
   1.41855    -16.505116
   1.39888    -16.504392
   1.37920    -16.503577
   1.35953    -16.502687
   1.33986    -16.501728
   1.32018    -16.500707
   1.30051    -16.499636
   1.28084    -16.498529
   1.26116    -16.497395
   1.24149    -16.496242
   1.22182    -16.495084
   1.20214    -16.493931
   1.18247    -16.492793
   1.16280    -16.491738
   1.16280    -16.491738
   1.14203    -16.491737
   1.12127    -16.491728
   1.10051    -16.491715
   1.07974    -16.491696
   1.05898    -16.491673
   1.03822    -16.491645
   1.01745    -16.491612
   0.99669    -16.491581
   0.97593    -16.491544
   0.95516    -16.491509
   0.93440    -16.491472
   0.91364    -16.491438
   0.89287    -16.491406
   0.87211    -16.491376
   0.85135    -16.491354
   0.83058    -16.491334
   0.80982    -16.491320
   0.78906    -16.491312
   0.76829    -16.491310
   0.76829    -16.491310
   0.74862    -16.492349
   0.72895    -16.493468
   0.70927    -16.494601
   0.68960    -16.495735
   0.66993    -16.496861
   0.65025    -16.497973
   0.63058    -16.499057
   0.61091    -16.500100
   0.59123    -16.501094
   0.57156    -16.502030
   0.55189    -16.502896
   0.53221    -16.503686
   0.51254    -16.504391
   0.49287    -16.505003
   0.47319    -16.505513
   0.45352    -16.505914
   0.43385    -16.506203
   0.41417    -16.506378
   0.39450    -16.506437
   0.39450    -16.506437
   0.37374    -16.506443
   0.35297    -16.506459
   0.33221    -16.506485
   0.31145    -16.506521
   0.29068    -16.506565
   0.26992    -16.506617
   0.24916    -16.506672
   0.22840    -16.506736
   0.20763    -16.506800
   0.18687    -16.506865
   0.16611    -16.506928
   0.14534    -16.506989
   0.12458    -16.507047
   0.10382    -16.507096
   0.08305    -16.507140
   0.06229    -16.507177
   0.04153    -16.507205
   0.02076    -16.507220
   0.00000    -16.507225
 
 
# Band-Index   11
   0.00000    -16.480831
   0.02076    -16.480830
   0.04153    -16.480823
   0.06229    -16.480808
   0.08305    -16.480787
   0.10382    -16.480762
   0.12458    -16.480737
   0.14534    -16.480706
